article_id,index,source,llm_assessment,llm_confidence,llm_model,llm_error
167,1265,CNN,is-not-biased,95,qwen3:30b,
88,951,BBC,is-not-biased,95,qwen3:30b,
162,1391,CNN,is-not-biased,95,qwen3:30b,
101,888,BBC,is-not-biased,95,qwen3:30b,
203,1203,FOX,is-not-biased,95,qwen3:30b,
147,1266,CNN,is-not-biased,95,qwen3:30b,
278,1390,FOX,is-biased,95,qwen3:30b,
121,1392,CNN,is-not-biased,95,qwen3:30b,
154,889,CNN,is-not-biased,95,qwen3:30b,
133,952,CNN,is-not-biased,90,qwen3:30b,
230,1455,FOX,is-not-biased,95,qwen3:30b,
215,1015,FOX,is-not-biased,90,qwen3:30b,
187,1014,FOX,is-biased,90,qwen3:30b,
169,1204,CNN,is-not-biased,95,qwen3:30b,
264,1267,FOX,is-not-biased,95,qwen3:30b,
67,1393,BBC,is-not-biased,95,qwen3:30b,
88,890,BBC,is-not-biased,95,qwen3:30b,
105,953,BBC,is-not-biased,95,qwen3:30b,
59,1456,BBC,is-not-biased,95,qwen3:30b,
89,1394,BBC,is-not-biased,95,qwen3:30b,
54,1205,BBC,is-not-biased,95,qwen3:30b,
224,1268,FOX,is-not-biased,95,qwen3:30b,
155,1457,CNN,is-not-biased,95,qwen3:30b,
262,1016,FOX,is-not-biased,90,qwen3:30b,
60,954,BBC,is-not-biased,95,qwen3:30b,
262,891,FOX,is-not-biased,95,qwen3:30b,
252,1206,FOX,is-not-biased,95,qwen3:30b,
230,1017,FOX,is-not-biased,95,qwen3:30b,
131,1395,CNN,is-not-biased,95,qwen3:30b,
77,1269,BBC,is-not-biased,95,qwen3:30b,
77,892,BBC,is-not-biased,95,qwen3:30b,
41,1458,BBC,is-not-biased,95,qwen3:30b,
118,955,CNN,is-not-biased,95,qwen3:30b,
111,1018,CNN,is-not-biased,95,qwen3:30b,
2,1396,BBC,is-not-biased,95,qwen3:30b,
207,1207,FOX,is-not-biased,95,qwen3:30b,
270,1270,FOX,is-not-biased,90,qwen3:30b,
101,578,BBC,is-not-biased,95,qwen3:30b,
118,326,CNN,is-not-biased,90,qwen3:30b,
125,641,CNN,is-not-biased,95,qwen3:30b,
64,579,BBC,is-not-biased,95,qwen3:30b,
153,642,CNN,is-not-biased,95,qwen3:30b,
250,1459,FOX,is-not-biased,95,qwen3:30b,
101,328,BBC,is-not-biased,95,qwen3:30b,
110,580,CNN,is-not-biased,95,qwen3:30b,
173,327,FOX,is-not-biased,90,qwen3:30b,
172,643,CNN,is-not-biased,95,qwen3:30b,
168,581,CNN,is-not-biased,90,qwen3:30b,
161,644,CNN,is-not-biased,95,qwen3:30b,
118,582,CNN,is-not-biased,90,qwen3:30b,
242,330,FOX,is-not-biased,90,qwen3:30b,
203,645,FOX,is-not-biased,95,qwen3:30b,
271,329,FOX,is-not-biased,95,qwen3:30b,
133,331,CNN,is-not-biased,90,qwen3:30b,
156,646,CNN,is-not-biased,95,qwen3:30b,
167,583,CNN,is-not-biased,90,qwen3:30b,
3,333,BBC,is-not-biased,95,qwen3:30b,
239,332,FOX,is-not-biased,95,qwen3:30b,
58,647,BBC,is-not-biased,95,qwen3:30b,
8,584,BBC,is-not-biased,95,qwen3:30b,
87,648,BBC,is-not-biased,95,qwen3:30b,
160,585,CNN,is-not-biased,95,qwen3:30b,
20,586,BBC,is-not-biased,95,qwen3:30b,
111,587,CNN,is-not-biased,95,qwen3:30b,
22,335,BBC,is-not-biased,95,qwen3:30b,
2,336,BBC,is-not-biased,100,qwen3:30b,
205,334,FOX,is-not-biased,95,qwen3:30b,
138,650,CNN,is-not-biased,95,qwen3:30b,
7,651,BBC,is-not-biased,95,qwen3:30b,
179,649,FOX,is-not-biased,90,qwen3:30b,
138,588,CNN,is-not-biased,95,qwen3:30b,
241,337,FOX,is-not-biased,100,qwen3:30b,
158,652,CNN,is-not-biased,95,qwen3:30b,
36,338,BBC,is-not-biased,95,qwen3:30b,
277,589,FOX,is-not-biased,95,qwen3:30b,
125,590,CNN,is-not-biased,95,qwen3:30b,
75,339,BBC,is-not-biased,95,qwen3:30b,
71,591,BBC,is-not-biased,95,qwen3:30b,
150,592,CNN,is-not-biased,95,qwen3:30b,
62,340,BBC,is-not-biased,95,qwen3:30b,
90,654,BBC,is-not-biased,95,qwen3:30b,
234,653,FOX,is-not-biased,95,qwen3:30b,
136,341,CNN,is-not-biased,95,qwen3:30b,
116,655,CNN,is-not-biased,95,qwen3:30b,
115,656,CNN,is-not-biased,95,qwen3:30b,
73,342,BBC,is-not-biased,85,qwen3:30b,
233,594,FOX,is-not-biased,95,qwen3:30b,
150,343,CNN,is-not-biased,95,qwen3:30b,
211,593,FOX,is-not-biased,95,qwen3:30b,
140,658,CNN,is-not-biased,95,qwen3:30b,
203,344,FOX,is-not-biased,95,qwen3:30b,
182,595,FOX,is-biased,95,qwen3:30b,
129,345,CNN,is-not-biased,95,qwen3:30b,
25,596,BBC,is-not-biased,95,qwen3:30b,
210,659,FOX,is-not-biased,95,qwen3:30b,
261,657,FOX,is-biased,85,qwen3:30b,
121,660,CNN,is-not-biased,95,qwen3:30b,
277,597,FOX,is-not-biased,95,qwen3:30b,
155,347,CNN,is-not-biased,95,qwen3:30b,
192,598,FOX,is-not-biased,95,qwen3:30b,
281,661,FOX,is-not-biased,95,qwen3:30b,
105,662,BBC,is-not-biased,95,qwen3:30b,
93,348,BBC,is-not-biased,90,qwen3:30b,
177,599,FOX,is-not-biased,95,qwen3:30b,
275,346,FOX,is-not-biased,95,qwen3:30b,
281,600,FOX,is-not-biased,95,qwen3:30b,
121,663,CNN,is-not-biased,90,qwen3:30b,
146,349,CNN,is-not-biased,95,qwen3:30b,
166,350,CNN,is-not-biased,95,qwen3:30b,
50,601,BBC,is-not-biased,95,qwen3:30b,
125,665,CNN,is-not-biased,95,qwen3:30b,
228,602,FOX,is-not-biased,90,qwen3:30b,
43,351,BBC,is-not-biased,95,qwen3:30b,
247,664,FOX,is-not-biased,95,qwen3:30b,
132,604,CNN,is-not-biased,92,qwen3:30b,
58,666,BBC,is-not-biased,95,qwen3:30b,
246,603,FOX,is-not-biased,95,qwen3:30b,
157,353,CNN,is-not-biased,95,qwen3:30b,
195,352,FOX,is-not-biased,95,qwen3:30b,
146,667,CNN,is-not-biased,95,qwen3:30b,
12,668,BBC,is-not-biased,95,qwen3:30b,
152,354,CNN,is-not-biased,95,qwen3:30b,
22,606,BBC,is-not-biased,95,qwen3:30b,
208,605,FOX,is-not-biased,95,qwen3:30b,
99,355,BBC,is-not-biased,95,qwen3:30b,
152,607,CNN,is-not-biased,95,qwen3:30b,
20,356,BBC,is-not-biased,95,qwen3:30b,
176,670,FOX,is-not-biased,95,qwen3:30b,
198,669,FOX,is-not-biased,95,qwen3:30b,
205,608,FOX,is-not-biased,95,qwen3:30b,
230,671,FOX,is-not-biased,95,qwen3:30b,
140,672,CNN,is-not-biased,95,qwen3:30b,
180,609,FOX,is-not-biased,95,qwen3:30b,
160,357,CNN,is-not-biased,90,qwen3:30b,
147,610,CNN,is-not-biased,95,qwen3:30b,
84,673,BBC,is-not-biased,95,qwen3:30b,
123,358,CNN,is-not-biased,95,qwen3:30b,
144,611,CNN,is-not-biased,95,qwen3:30b,
116,359,CNN,is-not-biased,95,qwen3:30b,
196,674,FOX,is-not-biased,95,qwen3:30b,
98,612,BBC,is-not-biased,95,qwen3:30b,
101,675,BBC,is-not-biased,95,qwen3:30b,
263,360,FOX,is-not-biased,95,qwen3:30b,
144,613,CNN,is-not-biased,95,qwen3:30b,
113,676,CNN,is-not-biased,95,qwen3:30b,
171,361,CNN,is-not-biased,95,qwen3:30b,
25,362,BBC,is-not-biased,95,qwen3:30b,
164,614,CNN,is-not-biased,95,qwen3:30b,
86,615,BBC,is-not-biased,95,qwen3:30b,
129,677,CNN,is-not-biased,95,qwen3:30b,
67,678,BBC,is-not-biased,95,qwen3:30b,
122,363,CNN,is-not-biased,90,qwen3:30b,
101,365,BBC,is-not-biased,95,qwen3:30b,
114,364,CNN,is-not-biased,95,qwen3:30b,
95,679,BBC,is-not-biased,95,qwen3:30b,
262,616,FOX,is-not-biased,95,qwen3:30b,
42,680,BBC,is-not-biased,95,qwen3:30b,
40,366,BBC,is-not-biased,95,qwen3:30b,
128,618,CNN,is-not-biased,95,qwen3:30b,
266,617,FOX,is-not-biased,95,qwen3:30b,
220,367,FOX,is-not-biased,95,qwen3:30b,
148,619,CNN,is-not-biased,95,qwen3:30b,
184,681,FOX,is-not-biased,90,qwen3:30b,
142,682,CNN,is-not-biased,95,qwen3:30b,
97,368,BBC,is-not-biased,95,qwen3:30b,
11,620,BBC,is-not-biased,95,qwen3:30b,
192,369,FOX,is-not-biased,95,qwen3:30b,
150,621,CNN,is-not-biased,95,qwen3:30b,
136,684,CNN,is-not-biased,95,qwen3:30b,
210,683,FOX,is-not-biased,100,qwen3:30b,
263,370,FOX,is-not-biased,95,qwen3:30b,
2,371,BBC,is-not-biased,95,qwen3:30b,
65,685,BBC,is-not-biased,90,qwen3:30b,
105,623,BBC,is-not-biased,95,qwen3:30b,
91,372,BBC,is-not-biased,95,qwen3:30b,
145,686,CNN,is-not-biased,90,qwen3:30b,
86,624,BBC,is-not-biased,95,qwen3:30b,
2,687,BBC,is-not-biased,95,qwen3:30b,
153,373,CNN,is-not-biased,95,qwen3:30b,
63,374,BBC,is-not-biased,95,qwen3:30b,
259,622,FOX,is-not-biased,90,qwen3:30b,
194,625,FOX,is-not-biased,95,qwen3:30b,
165,688,CNN,is-not-biased,90,qwen3:30b,
241,689,FOX,is-not-biased,95,qwen3:30b,
76,627,BBC,is-not-biased,95,qwen3:30b,
48,626,BBC,is-not-biased,90,qwen3:30b,
125,375,CNN,is-not-biased,95,qwen3:30b,
86,690,BBC,is-not-biased,95,qwen3:30b,
9,376,BBC,is-not-biased,95,qwen3:30b,
1,628,BBC,is-not-biased,90,qwen3:30b,
93,629,BBC,is-not-biased,95,qwen3:30b,
230,377,FOX,is-not-biased,95,qwen3:30b,
219,691,FOX,is-not-biased,95,qwen3:30b,
162,378,CNN,is-not-biased,90,qwen3:30b,
112,630,CNN,is-not-biased,95,qwen3:30b,
244,692,FOX,is-not-biased,95,qwen3:30b,
65,379,BBC,is-not-biased,95,qwen3:30b,
105,631,BBC,is-not-biased,95,qwen3:30b,
78,380,BBC,is-not-biased,95,qwen3:30b,
183,693,FOX,is-not-biased,100,qwen3:30b,
28,694,BBC,is-not-biased,95,qwen3:30b,
88,381,BBC,is-not-biased,95,qwen3:30b,
49,696,BBC,is-not-biased,95,qwen3:30b,
240,695,FOX,is-not-biased,95,qwen3:30b,
22,634,BBC,is-not-biased,95,qwen3:30b,
194,633,FOX,is-not-biased,95,qwen3:30b,
142,697,CNN,is-not-biased,95,qwen3:30b,
112,383,CNN,is-not-biased,95,qwen3:30b,
198,382,FOX,is-not-biased,95,qwen3:30b,
98,698,BBC,is-not-biased,95,qwen3:30b,
159,635,CNN,is-not-biased,90,qwen3:30b,
131,384,CNN,is-not-biased,95,qwen3:30b,
142,636,CNN,is-not-biased,95,qwen3:30b,
144,699,CNN,is-not-biased,95,qwen3:30b,
217,632,FOX,is-not-biased,85,qwen3:30b,
121,637,CNN,is-not-biased,95,qwen3:30b,
133,385,CNN,is-not-biased,90,qwen3:30b,
116,386,CNN,is-not-biased,95,qwen3:30b,
202,700,FOX,is-not-biased,90,qwen3:30b,
109,638,BBC,is-not-biased,95,qwen3:30b,
11,387,BBC,is-not-biased,95,qwen3:30b,
150,639,CNN,is-not-biased,95,qwen3:30b,
102,701,BBC,is-not-biased,90,qwen3:30b,
172,640,CNN,is-not-biased,95,qwen3:30b,
74,388,BBC,is-not-biased,90,qwen3:30b,
103,703,BBC,is-not-biased,95,qwen3:30b,
125,1586,CNN,is-not-biased,95,qwen3:30b,
266,702,FOX,is-not-biased,90,qwen3:30b,
128,1650,CNN,is-not-biased,100,qwen3:30b,
221,1588,FOX,is-not-biased,95,qwen3:30b,
184,1587,FOX,is-not-biased,90,qwen3:30b,
126,1652,CNN,is-not-biased,95,qwen3:30b,
3,1590,BBC,is-not-biased,95,qwen3:30b,
260,1589,FOX,is-not-biased,95,qwen3:30b,
243,1651,FOX,is-not-biased,90,qwen3:30b,
214,1649,FOX,is-biased,85,qwen3:30b,
43,64,BBC,is-not-biased,95,qwen3:30b,
213,1653,FOX,is-not-biased,95,qwen3:30b,
123,1591,CNN,is-not-biased,95,qwen3:30b,
125,1592,CNN,is-not-biased,95,qwen3:30b,
34,1655,BBC,is-not-biased,95,qwen3:30b,
288,1654,FOX,is-not-biased,95,qwen3:30b,
71,1656,BBC,is-not-biased,95,qwen3:30b,
260,1593,FOX,is-not-biased,90,qwen3:30b,
127,1657,CNN,is-not-biased,95,qwen3:30b,
127,1594,CNN,is-not-biased,95,qwen3:30b,
281,1595,FOX,is-not-biased,95,qwen3:30b,
126,1659,CNN,is-not-biased,95,qwen3:30b,
73,1658,BBC,is-not-biased,90,qwen3:30b,
289,1596,FOX,is-not-biased,95,qwen3:30b,
248,1660,FOX,is-not-biased,95,qwen3:30b,
72,1597,BBC,is-not-biased,90,qwen3:30b,
263,1598,FOX,is-not-biased,90,qwen3:30b,
123,63,CNN,is-not-biased,95,qwen3:30b,
43,1661,BBC,is-not-biased,90,qwen3:30b,
25,74,BBC,is-not-biased,95,qwen3:30b,
76,1662,BBC,is-not-biased,95,qwen3:30b,
119,1600,CNN,is-not-biased,95,qwen3:30b,
213,1599,FOX,is-not-biased,95,qwen3:30b,
157,75,CNN,is-not-biased,95,qwen3:30b,
128,1663,CNN,is-not-biased,95,qwen3:30b,
72,1601,BBC,is-not-biased,90,qwen3:30b,
118,1602,CNN,is-not-biased,95,qwen3:30b,
118,1665,CNN,is-not-biased,95,qwen3:30b,
70,1603,BBC,is-not-biased,95,qwen3:30b,
175,1664,FOX,is-not-biased,95,qwen3:30b,
15,1666,BBC,is-not-biased,95,qwen3:30b,
52,76,BBC,is-not-biased,95,qwen3:30b,
86,65,BBC,is-not-biased,95,qwen3:30b,
125,1667,CNN,is-not-biased,95,qwen3:30b,
167,66,CNN,is-not-biased,95,qwen3:30b,
76,1605,BBC,is-not-biased,95,qwen3:30b,
263,1669,FOX,is-not-biased,90,qwen3:30b,
65,1606,BBC,is-not-biased,95,qwen3:30b,
184,1604,FOX,is-not-biased,95,qwen3:30b,
22,69,BBC,is-not-biased,95,qwen3:30b,
288,1668,FOX,is-not-biased,95,qwen3:30b,
127,1607,CNN,is-not-biased,95,qwen3:30b,
70,1670,BBC,is-not-biased,95,qwen3:30b,
76,1608,BBC,is-not-biased,95,qwen3:30b,
74,1672,BBC,is-not-biased,95,qwen3:30b,
118,79,CNN,is-not-biased,90,qwen3:30b,
286,1671,FOX,is-not-biased,95,qwen3:30b,
105,72,BBC,is-not-biased,95,qwen3:30b,
70,1610,BBC,is-not-biased,95,qwen3:30b,
97,70,BBC,is-not-biased,95,qwen3:30b,
73,1609,BBC,is-biased,85,qwen3:30b,
117,1611,CNN,is-not-biased,95,qwen3:30b,
122,1674,CNN,is-not-biased,95,qwen3:30b,
122,1675,CNN,is-not-biased,95,qwen3:30b,
119,1673,CNN,is-not-biased,95,qwen3:30b,
122,1613,CNN,is-not-biased,90,qwen3:30b,
125,1612,CNN,is-not-biased,95,qwen3:30b,
118,1676,CNN,is-not-biased,95,qwen3:30b,
262,1677,FOX,is-not-biased,95,qwen3:30b,
248,1614,FOX,is-not-biased,90,qwen3:30b,
66,1678,BBC,is-not-biased,95,qwen3:30b,
69,1615,BBC,is-not-biased,95,qwen3:30b,
3,1616,BBC,is-not-biased,95,qwen3:30b,
192,1679,FOX,is-not-biased,95,qwen3:30b,
268,1680,FOX,is-not-biased,95,qwen3:30b,
288,1617,FOX,is-biased,95,qwen3:30b,
110,1681,CNN,is-not-biased,95,qwen3:30b,
213,1618,FOX,is-not-biased,95,qwen3:30b,
119,1619,CNN,is-not-biased,90,qwen3:30b,
51,1683,BBC,is-not-biased,92,qwen3:30b,
118,1620,CNN,is-not-biased,90,qwen3:30b,
75,1621,BBC,is-not-biased,95,qwen3:30b,
19,1684,BBC,is-not-biased,95,qwen3:30b,
71,1622,BBC,is-not-biased,95,qwen3:30b,
278,1682,FOX,is-not-biased,90,qwen3:30b,
192,1685,FOX,is-not-biased,90,qwen3:30b,
119,1623,CNN,is-not-biased,90,qwen3:30b,
128,1624,CNN,is-not-biased,95,qwen3:30b,
52,1686,BBC,is-not-biased,95,qwen3:30b,
123,1625,CNN,is-not-biased,95,qwen3:30b,
114,1688,CNN,is-not-biased,95,qwen3:30b,
110,1687,CNN,is-not-biased,90,qwen3:30b,
101,68,BBC,is-not-biased,95,qwen3:30b,
105,73,BBC,is-not-biased,95,qwen3:30b,
58,1689,BBC,is-not-biased,95,qwen3:30b,
119,1627,CNN,is-not-biased,95,qwen3:30b,
260,1626,FOX,is-not-biased,95,qwen3:30b,
110,1690,CNN,is-not-biased,90,qwen3:30b,
119,1628,CNN,is-not-biased,95,qwen3:30b,
65,1629,BBC,is-not-biased,95,qwen3:30b,
76,1630,BBC,is-not-biased,95,qwen3:30b,
63,1631,BBC,is-not-biased,95,qwen3:30b,
205,1691,FOX,is-not-biased,90,qwen3:30b,
110,1693,CNN,is-not-biased,95,qwen3:30b,
211,1692,FOX,is-not-biased,95,qwen3:30b,
114,1694,CNN,is-not-biased,95,qwen3:30b,
262,1632,FOX,is-not-biased,95,qwen3:30b,
121,1633,CNN,is-not-biased,95,qwen3:30b,
192,1695,FOX,is-not-biased,95,qwen3:30b,
94,71,BBC,is-not-biased,95,qwen3:30b,
126,1634,CNN,is-not-biased,95,qwen3:30b,
72,1635,BBC,is-not-biased,95,qwen3:30b,
211,1698,FOX,is-not-biased,100,qwen3:30b,
265,1696,FOX,is-not-biased,90,qwen3:30b,
168,77,CNN,is-not-biased,95,qwen3:30b,
192,1697,FOX,is-not-biased,90,qwen3:30b,
127,1637,CNN,is-not-biased,95,qwen3:30b,
50,1699,BBC,is-not-biased,95,qwen3:30b,
123,1636,CNN,is-not-biased,95,qwen3:30b,
110,1700,CNN,is-not-biased,95,qwen3:30b,
58,1701,BBC,is-not-biased,95,qwen3:30b,
32,1639,BBC,is-not-biased,95,qwen3:30b,
286,1638,FOX,is-not-biased,95,qwen3:30b,
119,1640,CNN,is-not-biased,95,qwen3:30b,
140,78,CNN,is-not-biased,95,qwen3:30b,
112,1702,CNN,is-not-biased,95,qwen3:30b,
193,1703,FOX,is-not-biased,95,qwen3:30b,
111,1704,CNN,is-not-biased,95,qwen3:30b,
121,1641,CNN,is-not-biased,90,qwen3:30b,
70,1642,BBC,is-not-biased,95,qwen3:30b,
48,1705,BBC,is-not-biased,90,qwen3:30b,
4,1643,BBC,is-not-biased,95,qwen3:30b,
76,1644,BBC,is-not-biased,95,qwen3:30b,
116,1706,CNN,is-not-biased,100,qwen3:30b,
15,1645,BBC,is-not-biased,95,qwen3:30b,
124,1646,CNN,is-not-biased,95,qwen3:30b,
111,1709,CNN,is-not-biased,95,qwen3:30b,
59,1708,BBC,is-not-biased,95,qwen3:30b,
116,1710,CNN,is-not-biased,95,qwen3:30b,
195,1707,FOX,is-not-biased,95,qwen3:30b,
126,1648,CNN,is-not-biased,95,qwen3:30b,
105,67,BBC,is-not-biased,95,qwen3:30b,
195,1711,FOX,is-not-biased,95,qwen3:30b,
180,263,FOX,is-not-biased,95,qwen3:30b,
266,200,FOX,is-not-biased,95,qwen3:30b,
288,1647,FOX,is-not-biased,90,qwen3:30b,
115,1964,CNN,is-not-biased,95,qwen3:30b,
108,1019,BBC,is-not-biased,95,qwen3:30b,
193,2027,FOX,is-not-biased,100,qwen3:30b,
197,704,FOX,is-not-biased,90,qwen3:30b,
93,201,BBC,is-not-biased,95,qwen3:30b,
25,264,BBC,is-not-biased,95,qwen3:30b,
110,2153,CNN,is-not-biased,95,qwen3:30b,
94,705,BBC,is-not-biased,90,qwen3:30b,
112,1965,CNN,is-not-biased,95,qwen3:30b,
113,2028,CNN,is-not-biased,95,qwen3:30b,
140,202,CNN,is-not-biased,95,qwen3:30b,
115,2154,CNN,is-not-biased,95,qwen3:30b,
205,1020,FOX,is-not-biased,95,qwen3:30b,
58,265,BBC,is-not-biased,95,qwen3:30b,
27,1966,BBC,is-not-biased,95,qwen3:30b,
218,706,FOX,is-not-biased,95,qwen3:30b,
60,2029,BBC,is-not-biased,95,qwen3:30b,
167,1021,CNN,is-not-biased,95,qwen3:30b,
20,203,BBC,is-not-biased,95,qwen3:30b,
166,707,CNN,is-not-biased,95,qwen3:30b,
114,2155,CNN,is-not-biased,95,qwen3:30b,
145,266,CNN,is-not-biased,90,qwen3:30b,
122,1022,CNN,is-not-biased,92,qwen3:30b,
13,1967,BBC,is-not-biased,95,qwen3:30b,
106,204,BBC,is-not-biased,95,qwen3:30b,
141,267,CNN,is-not-biased,95,qwen3:30b,
52,2030,BBC,is-not-biased,95,qwen3:30b,
101,708,BBC,is-not-biased,95,qwen3:30b,
111,1968,CNN,is-not-biased,95,qwen3:30b,
51,2157,BBC,is-biased,95,qwen3:30b,
195,1023,FOX,is-not-biased,95,qwen3:30b,
211,2156,FOX,is-not-biased,95,qwen3:30b,
116,2031,CNN,is-not-biased,95,qwen3:30b,
151,1024,CNN,is-not-biased,95,qwen3:30b,
70,709,BBC,is-not-biased,95,qwen3:30b,
59,268,BBC,is-not-biased,95,qwen3:30b,
242,205,FOX,is-not-biased,95,qwen3:30b,
110,2158,CNN,is-not-biased,95,qwen3:30b,
16,2032,BBC,is-not-biased,95,qwen3:30b,
59,1969,BBC,is-not-biased,90,qwen3:30b,
128,269,CNN,is-not-biased,95,qwen3:30b,
128,710,CNN,is-not-biased,95,qwen3:30b,
169,206,CNN,is-not-biased,90,qwen3:30b,
9,1025,BBC,is-not-biased,90,qwen3:30b,
2,1970,BBC,is-not-biased,100,qwen3:30b,
62,2159,BBC,is-not-biased,95,qwen3:30b,
277,270,FOX,is-not-biased,95,qwen3:30b,
100,207,BBC,is-not-biased,95,qwen3:30b,
157,711,CNN,is-not-biased,95,qwen3:30b,
116,1971,CNN,is-not-biased,95,qwen3:30b,
111,2034,CNN,is-not-biased,95,qwen3:30b,
281,1026,FOX,is-not-biased,95,qwen3:30b,
113,2160,CNN,is-not-biased,95,qwen3:30b,
211,2033,FOX,is-not-biased,95,qwen3:30b,
7,208,BBC,is-not-biased,90,qwen3:30b,
131,271,CNN,is-not-biased,95,qwen3:30b,
111,1972,CNN,is-not-biased,95,qwen3:30b,
146,712,CNN,is-not-biased,95,qwen3:30b,
110,2035,CNN,is-not-biased,95,qwen3:30b,
161,1027,CNN,is-not-biased,95,qwen3:30b,
69,209,BBC,is-not-biased,95,qwen3:30b,
277,713,FOX,is-not-biased,95,qwen3:30b,
110,2161,CNN,is-not-biased,95,qwen3:30b,
94,272,BBC,is-not-biased,95,qwen3:30b,
